game_date,player_name,batter,pitcher,outs_when_up,inning,hc_x,hc_y
2024-09-14,Joey Gallo,608336,678368,1,2,232.98,75.6
2024-06-04,Tyler Freeman,671289,607625,0,7,74.82,44.51
2024-07-28,Teoscar Hernández,606192,687911,0,8,29.05,89.17
2024-09-13,Brandon Nimmo,607043,605400,1,5,198.13,74.33
2024-08-24,Teoscar Hernández,606192,671737,1,4,97.17,38.75
2024-04-26,Will Smith,669257,670950,1,4,23.89,94.09
2024-06-21,Connor Wong,657136,671096,0,2,55.28,64.78
2024-08-15,Casey Schmitt,669477,445926,1,6,31.37,81.1
2024-09-18,Rhys Hoskins,656555,605400,0,5,69.91,53.76
2024-05-31,Santiago Espinal,669289,592767,0,7,73.14,52.43
2024-08-28,Wyatt Langford,694671,671111,0,4,55.62,48.92
2024-08-12,Corey Seager,608369,690544,2,7,233.29,85.46
2024-04-21,Andrew Knizner,668800,670241,2,4,54.59,48.68
2024-09-09,Salvador Perez,521692,607074,2,3,63.82,39.45
2024-06-19,Ramón Urías,602104,676760,0,5,57.86,42.05
2024-09-27,Teoscar Hernández,606192,615698,2,1,15.54,78.49
2024-04-25,Ryan Jeffers,680777,647336,0,6,27.26,80.81
2024-08-28,Teoscar Hernández,606192,669203,2,3,49.82,42.7
2024-07-10,Martín Maldonado,455117,641154,0,3,43.56,78.42
2024-04-06,Michael Toglia,669911,641302,1,4,31.49,65.01
2024-07-20,Corbin Carroll,682998,543294,1,5,198.66,51.71
2024-06-25,James McCann,543510,671106,0,4,48.51,47.35
2024-06-09,Jake Rogers,668670,571948,1,5,216.9,78.91
2024-04-28,Tyler Nevin,663527,543056,2,7,50.1,52.55
2024-05-17,Jared Triolo,669707,543294,0,3,23.73,72.87
2024-09-11,Emmanuel Rivera,656896,601713,0,3,47.25,79.71
2024-04-17,Joc Pederson,592626,592767,1,9,226.51,70.09
2024-09-28,Jazz Chisholm Jr.,665862,681347,2,5,224.58,66.39
2024-06-28,Carlos Correa,621043,669302,0,6,52.34,61.68
2024-05-24,Gunnar Henderson,683002,623167,2,5,67.26,43.14
2024-09-02,Shea Langeliers,669127,608723,0,9,8.35,75.6
2024-06-17,Davis Schneider,676914,601713,2,7,15.49,83.53
2024-04-09,Yan Gomes,543228,605397,0,5,86.39,38.02
2024-07-29,Will Benson,666181,592791,2,2,223.97,78.56
2024-05-28,David Fry,681807,571539,1,7,20.52,74.2
2024-06-26,Luis Matos,682641,592767,2,5,53.68,65.46
2024-07-09,Adam Duvall,594807,668678,1,6,27.62,48.98
2024-07-29,Alex Call,669743,656756,1,1,37.16,75.21
2024-06-09,Aaron Judge,592450,670990,0,8,13.03,62.88
2024-04-17,Starling Marte,516782,663559,1,3,87.21,45.42
2024-09-18,Brendan Donovan,680977,663765,0,2,228.55,75.88
2024-07-09,Bryson Stott,681082,676272,2,4,191.99,36.62
2024-09-14,Xander Bogaerts,593428,696131,1,4,70.39,48.21
2024-04-13,Michael Busch,683737,668338,1,7,235.76,92.89
2024-07-29,Addison Barger,680718,621107,1,5,172.69,32.73
2024-06-18,Jesús Sánchez,660821,458681,1,1,175.46,37.08
2024-07-21,Aaron Judge,592450,592094,1,7,42.37,52.69
2024-06-16,Shohei Ohtani,660271,663903,0,6,211.82,61.24
2024-06-16,Royce Lewis,668904,676664,0,1,206.01,67.59
2024-09-08,Michael A. Taylor,572191,571578,0,6,73.16,37.73
2024-08-18,Shohei Ohtani,660271,543243,1,5,203.23,58.08
2024-07-26,Matt Wallner,670242,672456,1,2,223.52,81.32
2024-07-22,Jamie Westbrook,642197,596295,2,5,82.8,32
2024-09-14,Jordan Walker,691023,621244,2,3,76.79,46.03
2024-06-05,Francisco Lindor,596019,571578,0,6,90.77,29.39
2024-07-13,Carlos Santana,467793,573124,1,6,20.11,97.24
2024-09-07,Yandy Díaz,650490,621107,0,1,14.67,58.06
2024-05-17,Jake Meyers,676694,642547,2,2,20.92,86.21
2024-08-23,Rhys Hoskins,656555,676664,0,2,32.75,74.01
2024-05-24,William Contreras,661388,676710,1,3,16.01,80.39
2024-09-09,Mookie Betts,605141,592767,0,7,50.15,62.42
2024-09-21,Ty France,664034,683003,2,3,119.51,26.7
2024-04-25,Bryce Harper,547180,607259,2,3,204.39,64.6
2024-06-12,CJ Abrams,682928,681857,2,3,190.23,48.64
2024-04-26,Alex Verdugo,657077,607067,1,2,224.79,78.31
2024-05-17,Rafael Devers,646240,502043,1,3,156.18,22
2024-09-01,Luken Baker,663609,641482,2,4,30.25,74.5
2024-05-25,Starling Marte,516782,663855,1,2,43.79,67.19
2024-05-17,Andrew McCutchen,457705,643410,2,8,45.34,73.37
2024-09-16,Dansby Swanson,621020,683155,0,2,42.38,78.29
2024-04-14,Marcus Semien,543760,661527,2,9,23.6,89.35
2024-09-20,Alec Bohm,664761,493603,2,4,67.5,50.69
2024-04-12,Jonah Heim,641680,641585,1,3,209.29,55.58
2024-08-29,Zach Neto,687263,672456,2,5,58.87,51.59
2024-04-11,Anthony Santander,623993,669711,2,8,221.55,103.85
2024-08-08,Marcell Ozuna,542303,669060,1,7,15.19,58.14
2024-04-09,Mitch Haniger,571745,670950,2,8,25.46,93.19
2024-05-31,Josh Smith,669701,664350,2,4,166.47,44.34
2024-09-28,Junior Caminero,691406,676710,1,3,31.61,81.39
2024-06-16,Pedro Pagés,686780,592791,1,2,66.85,63.37
2024-05-15,Bryan De La Cruz,650559,663554,0,1,112.23,28.93
2024-10-25,Giancarlo Stanton,519317,656427,1,6,10.71,76.6
2024-05-20,Logan O'Hoppe,681351,664285,2,5,14.55,71.43
2024-04-16,Logan O'Hoppe,681351,650644,2,4,79.29,46.07
2024-04-05,Shohei Ohtani,660271,543294,0,5,233.57,91.74
2024-08-24,Alex Verdugo,657077,687134,0,4,167.41,41.63
2024-09-13,Jorge Soler,624585,689017,1,2,26.73,75.46
2024-07-30,Cavan Biggio,624415,663362,2,1,226.21,106.25
2024-09-29,Carlos Santana,467793,544150,0,2,198.65,57.39
2024-05-11,Freddie Freeman,518692,663362,2,1,226.4,103.5
2024-06-10,Royce Lewis,668904,683232,1,8,73.54,30.69
2024-08-04,Gunnar Henderson,683002,668909,2,4,180.63,47.92
2024-09-13,Thomas Saggese,695336,650893,1,8,19.81,89.98
2024-09-21,Jose Herrera,645444,650644,1,5,226.92,85.37
2024-07-30,Yainer Diaz,673237,663559,0,4,24.64,98.7
2024-05-17,Zach Neto,687263,571760,1,4,50.07,67.13
2024-08-11,Yordan Alvarez,670541,657514,0,5,147.32,27.16
2024-08-31,Justin Turner,457759,542881,0,4,42.49,67
2024-05-17,Jeremy Peña,665161,642547,1,5,61.63,59.52
2024-04-14,Aaron Judge,592450,671106,1,3,68.53,17.32
2024-05-13,Luis Matos,682641,808967,1,2,27.38,77.67
2024-06-25,Mitch Garver,641598,664208,0,7,38.87,73.61
2024-06-21,Jake Cronenworth,630105,607067,1,6,215.86,75.56
2024-09-28,José Ramírez,608070,434378,1,1,215.2,68.23
2024-05-31,Nolan Arenado,571448,605400,0,7,21.36,100.75
2024-08-07,Juan Yepez,660766,605483,2,3,14.07,78.66
2024-04-11,Bobby Witt Jr.,677951,686613,2,1,225.64,74.97
2024-06-21,Jonathan India,663697,676710,1,2,33.87,80.68
2024-09-11,Juan Soto,665742,666142,1,6,222.96,72.69
2024-08-04,Brenton Doyle,686668,663362,0,4,41.99,84
2024-09-26,Luis García Jr.,671277,608379,1,3,102.72,39.2
2024-08-18,Cal Raleigh,663728,663765,1,1,225.5,87.67
2024-07-02,Tyler Freeman,671289,623167,2,6,19.02,97.83
2024-05-14,Michael Harris II,671739,592791,0,4,104.83,27.91
2024-06-22,Isiah Kiner-Falefa,643396,594902,2,3,48.18,61.02
2024-07-22,Josh Bell,605137,656849,2,5,34.35,75.28
2024-10-17,Mookie Betts,605141,664208,1,6,30.59,73.08
2024-07-14,Garrett Mitchell,669003,663623,0,4,142.78,61.53
2024-08-31,Connor Norby,681393,573124,0,6,48.27,75.83
2024-05-18,Rafael Devers,646240,571945,1,4,145.52,25.46
2024-07-24,Vladimir Guerrero Jr.,665489,621107,2,3,67.84,48.16
2024-08-05,Teoscar Hernández,606192,605400,1,3,11.13,88.79
2024-07-21,Eric Haase,606992,657746,2,3,42.94,69.26
2024-06-07,Josh Bell,605137,671106,2,3,33.93,63.54
2024-04-07,Austin Riley,663586,612434,1,8,78.87,24.37
2024-08-26,Salvador Perez,521692,671106,1,5,80.04,42.88
2024-07-21,Luke Raley,670042,661527,2,6,227.14,91.75
2024-07-04,Jesse Winker,608385,605288,1,8,179.85,43.32
2024-04-26,Graham Pauley,688363,605400,0,7,114.33,29.67
2024-08-21,Trey Sweeney,700242,592791,1,2,141.9,32.31
2024-06-04,Riley Greene,682985,641540,2,5,233.49,96.46
2024-04-27,Ryan Mountcastle,663624,676664,2,5,20.1,76.11
2024-09-25,Jake Burger,669394,680573,0,1,39.73,76.49
2024-08-07,Kyle Higashioka,543309,594835,0,4,121.44,29.04
2024-08-18,Brandon Nimmo,607043,678368,0,6,214.12,50.41
2024-06-23,Spencer Horwitz,687462,663474,0,3,242.39,97.11
2024-09-13,Francisco Alvarez,682626,605400,0,5,27.45,103.85
2024-05-12,Seby Zavala,664874,666205,1,6,25.58,94.28
2024-09-27,Lars Nootbaar,663457,694738,2,3,130.56,37.45
2024-06-01,Ryan Mountcastle,663624,671737,1,4,107.65,25.57
2024-06-12,Jose Siri,642350,665871,0,4,60.88,35.04
2024-09-15,Jacob Stallings,607732,543294,0,3,37.18,53.77
2024-04-27,Andrew Benintendi,643217,664208,1,10,207.53,58.01
2024-06-01,Andrew Benintendi,643217,688107,0,3,197.48,54.77
2024-06-03,Jake Rogers,668670,543135,2,3,29.84,78.76
2024-09-28,Nathaniel Lowe,663993,656288,0,2,200.52,55.94
2024-04-05,Ryan McMahon,641857,592094,1,9,211.4,52.69
2024-09-01,Michael Harris II,671739,605400,2,3,162.85,36.17
2024-09-27,Andy Pages,681624,615698,0,4,28.76,51.94
2024-08-30,Brent Rooker,667670,641540,2,7,67.4,49.3
2024-05-26,Paul Goldschmidt,502671,665871,1,5,9.79,85.26
2024-06-05,Wilmer Flores,527038,656756,0,3,27.96,72.44
2024-09-20,Oneil Cruz,665833,608718,0,7,116.38,33.17
2024-09-01,Jordan Walker,691023,664123,2,5,100.42,30.27
2024-04-14,Javier Báez,595879,573204,1,8,39.45,62.22
2024-09-13,Kerry Carpenter,681481,621107,1,1,209.93,53.42
2024-06-20,Fernando Tatis Jr.,665487,669060,1,5,41.92,38.25
2024-04-27,Gunnar Henderson,683002,676664,1,7,232.39,90.19
2024-05-30,Isaac Paredes,670623,663687,2,1,28.23,86.27
2024-07-01,Jeremy Peña,665161,684320,2,5,28.32,78.13
2024-06-09,Jurickson Profar,595777,674072,1,3,30.02,75.98
2024-04-12,Manny Machado,592518,808967,2,1,45.25,62.82
2024-06-08,Ezequiel Tovar,678662,502043,0,6,21.64,77.59
2024-07-11,Spencer Horwitz,687462,663855,0,5,210.81,58.19
2024-06-27,Adolis García,666969,669203,0,4,6.97,85.1
2024-05-22,Masyn Winn,691026,608344,0,7,21.76,87.67
2024-04-12,Jesse Winker,608385,666204,0,9,184.83,53.94
2024-07-19,Freddie Freeman,518692,657514,1,8,223.08,83.82
2024-04-13,Kyle Schwarber,656941,594835,0,1,103.51,28.73
2024-09-16,Bobby Witt Jr.,677951,681857,1,3,24.7,80.78
2024-06-21,Nick Castellanos,592206,657044,1,8,16.72,88.5
2024-05-08,Giancarlo Stanton,519317,681293,1,3,,
2024-05-20,Will Smith,669257,677944,0,3,71.73,52.8
2024-05-15,Adolis García,666969,680704,0,6,33.12,68.79
2024-08-11,Daulton Varsho,662139,676664,1,4,227.79,101.48
2024-08-18,Gunnar Henderson,683002,690544,1,6,201.94,57.84
2024-09-01,Yordan Alvarez,670541,669674,0,6,97.88,38.29
2024-05-29,Nick Gonzales,693304,672456,0,4,36.16,83.65
2024-07-22,Nolan Gorman,669357,656605,0,5,223.77,107.42
2024-08-07,Corbin Carroll,682998,594902,0,5,216.66,85.04
2024-07-21,Byron Buxton,621439,650644,0,3,87,37.44
2024-07-06,Lourdes Gurriel Jr.,666971,663362,0,4,52.18,53.71
2024-04-07,Nick Gordon,624503,502043,2,1,223.35,71.55
2024-07-23,Shea Langeliers,669127,661527,1,7,24.52,85.77
2024-06-21,Royce Lewis,668904,683155,1,6,56.42,61.67
2024-06-14,Jack Suwinski,669261,663372,2,7,201.52,49.4
2024-09-03,Kyle Schwarber,656941,605135,1,4,214.64,76.13
2024-07-20,Julio Rodríguez,677594,664285,0,6,20.7,74.44
2024-06-19,Jorge Soler,624585,668338,2,8,7.77,61.44
2024-09-06,TJ Friedl,670770,640455,2,7,215.09,66.11
2024-05-12,Spencer Torkelson,679529,661527,2,9,14.42,77.22
2024-08-26,Bryan Reynolds,668804,592791,2,3,228.92,94.92
2024-04-17,Ronald Acuña Jr.,660670,641585,0,5,133.24,28.36
2024-09-05,Andrés Chaparro,665953,663559,1,1,73.29,37.66
2024-04-01,Willson Contreras,575929,663362,2,1,145.63,30.57
2024-05-13,Tyler O'Neill,641933,621107,2,1,22.7,59.52
2024-04-20,Ryan Noda,676116,671106,0,5,201.29,71.01
2024-08-03,Luis García Jr.,671277,650644,0,3,196.97,53.05
2024-06-22,Oneil Cruz,665833,621107,2,1,242.86,60.09
2024-08-28,Mickey Moniak,666160,628317,2,6,209.28,55.23
2024-05-26,Carson Kelly,608348,670950,0,5,54.81,64.94
2024-04-05,Matt Olson,621566,674072,2,3,165.74,32.11
2024-08-04,Jackson Holliday,702616,668909,1,4,217.54,84.33
2024-06-23,Bryan Reynolds,668804,650644,0,4,210.46,80.12
2024-07-20,Isaac Paredes,670623,641482,0,5,29.47,96.82
2024-05-12,Nick Castellanos,592206,666129,1,1,84.06,39.31
2024-09-02,Pedro Pagés,686780,642547,1,5,32,70
2024-07-28,Oneil Cruz,665833,573009,0,6,230.31,69.81
2024-08-19,Jared Triolo,669707,641540,2,4,13.87,94.82
2024-08-16,Cody Bellinger,641355,684320,2,1,185.84,46.66
2024-09-03,Jared Triolo,669707,668338,1,7,51.22,68.68
2024-08-27,Nick Castellanos,592206,434378,2,3,49.83,57.43
2024-06-08,Bryce Harper,547180,640455,1,4,221,72.08
2024-06-27,Luis Robert Jr.,673357,519242,2,1,23.72,98.84
2024-07-12,Michael Toglia,669911,640455,2,2,21.49,72.6
2024-04-22,Michael Conforto,624424,500779,0,6,226.91,84.86
2024-08-14,Ernie Clement,676391,542881,1,2,41.83,66.65
2024-06-02,Ketel Marte,606466,500779,0,1,105.25,31.89
2024-03-29,Christian Yelich,592885,500779,0,4,190.06,55.06
2024-08-29,Lawrence Butler,671732,687924,2,2,158.76,28.84
2024-05-24,Michael Massey,686681,641302,2,5,192.42,55.78
2024-05-29,Will Smith,669257,493603,0,8,68.94,45.51
2024-07-20,Randy Arozarena,668227,641482,1,5,79.55,36.4
2024-07-12,Cal Raleigh,663728,542881,2,3,59.08,40.91
2024-08-25,Jesús Sánchez,660821,665871,1,1,121.14,29.11
2024-05-28,Miguel Andujar,609280,641793,2,6,23.09,95.05
2024-03-30,Jung Hoo Lee,808982,676680,1,8,193.37,49.05
2024-06-18,Brenton Doyle,686668,621111,2,4,4.08,74.41
2024-04-19,Brent Rooker,667670,605130,1,9,4.48,77.29
2024-08-30,Yandy Díaz,650490,527048,1,2,54.96,53.11
2024-06-16,Carlos Correa,621043,676664,0,4,21.66,69.54
2024-08-31,Andrés Chaparro,665953,665871,0,4,44.27,66.78
2024-07-02,Bobby Witt Jr.,677951,687330,1,6,8.61,86.3
2024-07-14,Pete Crow-Armstrong,691718,571945,1,5,138.09,33.15
2024-06-29,Luis Robert Jr.,673357,615698,0,6,108.8,9.12
2024-08-10,Marcell Ozuna,542303,663562,1,5,35.69,63.32
2024-08-12,Ian Happ,664023,594902,0,3,167.81,32.08
2024-06-15,Riley Greene,682985,681293,1,1,59.22,77.51
2024-04-04,Riley Greene,682985,493603,1,8,197.23,56.33
2024-08-05,Gabriel Moreno,672515,671106,0,1,33.17,71.72
2024-07-30,Jake Burger,669394,641302,0,5,24.95,67.04
2024-07-10,Matt Wallner,670242,673929,0,7,203.04,66.79
2024-07-22,DJ LeMahieu,518934,641793,0,5,45.97,73.15
2024-07-24,Luis Robert Jr.,673357,543135,1,3,23.68,100.87
2024-08-10,Ketel Marte,606466,605400,1,1,177.88,43.02
2024-05-27,Charlie Blackmon,453568,675540,1,4,208.05,64.32
2024-09-04,Dominic Fletcher,666150,544150,1,4,241.5,87
2024-09-09,Tyler O'Neill,641933,608344,1,8,58.63,41.48
2024-09-29,Luis García Jr.,671277,605400,0,1,159.4,37.07
2024-07-12,Aaron Judge,592450,700249,0,3,62.35,51.28
2024-08-19,Vladimir Guerrero Jr.,665489,687924,2,1,39.12,47.34
2024-08-16,Brendan Rodgers,663898,663362,1,1,27.68,49.94
2024-09-05,Julio Rodríguez,677594,683155,0,3,5.42,61.43
2024-07-12,Bobby Witt Jr.,677951,681867,0,4,98.02,27.71
2024-08-10,Zach Neto,687263,571578,0,5,137.4,35.76
2024-07-14,Michael Toglia,669911,500779,2,6,66,54
2024-08-09,Ryan Bliss,669208,500779,1,2,58.51,47
2024-06-05,Jarren Duran,680776,623474,1,8,194.24,52.41
2024-07-19,Nolan Schanuel,694384,676664,0,6,220.04,73.03
2024-05-30,Vinnie Pasquantino,686469,663978,1,1,201.19,47.56
2024-06-30,Jarren Duran,680776,663362,0,5,226.58,93.21
2024-08-05,Joc Pederson,592626,605130,1,8,208.15,56.25
2024-08-15,JJ Bleday,668709,500779,2,4,227.38,95.1
2024-03-29,George Springer,543807,650644,2,3,23.84,92.97
2024-09-10,Garrett Mitchell,669003,663941,0,6,118.49,33.19
2024-06-01,Christian Walker,572233,640455,2,3,19.79,92.7
2024-03-30,Francisco Alvarez,682626,669084,0,2,43.3,59.23
2024-09-21,Ryan McMahon,641857,621111,2,5,71.33,53.52
2024-08-14,Pete Alonso,624413,683155,0,4,61.15,42.9
2024-06-12,Seiya Suzuki,673548,650644,0,4,137.01,34.46
2024-08-21,Aaron Judge,592450,676282,1,3,174.3,54.15
2024-04-13,Estevan Florial,664314,547001,1,5,206.55,75.1
2024-08-13,Kyle Farmer,571657,519293,1,7,62.43,42.17
2024-07-19,Colton Cowser,681297,543135,2,1,187.45,40.13
2024-04-17,Marcell Ozuna,542303,641585,0,2,53.2,39.46
2024-07-05,Riley Greene,682985,608718,0,7,221.05,66.54
2024-09-19,Griffin Conine,665052,656427,1,5,202.75,69.34
2024-04-08,Lane Thomas,657041,694738,1,5,31.76,65.31
2024-10-02,Garrett Mitchell,669003,664208,2,8,167.34,46.91
2024-07-24,Juan Yepez,660766,663362,1,1,81.13,48.06
2024-06-11,Jorge Mateo,622761,608331,0,2,83.78,41.95
2024-06-04,Bobby Witt Jr.,677951,663474,1,3,87.93,27.15
2024-04-23,Mike Tauchman,643565,661527,0,8,73.94,56.21
2024-09-14,Andrew Benintendi,643217,663687,0,9,233.4,102.28
2024-06-16,Jarred Kelenic,672284,621107,0,1,201.24,50.97
2024-05-02,Josh Bell,605137,663567,1,3,219.82,82.24
2024-05-20,Tomás Nido,621512,594902,2,3,60.81,48.6
2024-05-03,Nolan Schanuel,694384,676440,2,3,238.59,93.83
2024-05-04,Bo Naylor,666310,672282,2,6,198.01,57.25
2024-06-27,Spencer Steer,668715,571945,2,4,21.65,60.87
2024-04-07,Riley Greene,682985,666205,1,8,177.25,46.63
2024-04-24,Ryan McMahon,641857,663362,1,6,150.28,20.56
2024-04-15,Taylor Ward,621493,687330,2,9,28.32,98.03
2024-04-13,Taylor Ward,621493,681867,2,3,118.05,23.32
2024-07-31,Vinnie Pasquantino,686469,671111,0,9,218.71,64.58
2024-06-01,J.P. Crawford,641487,672282,2,4,212.22,81.88
2024-06-08,Heliot Ramos,671218,571760,1,3,37.41,63.52
2024-07-28,Jake Bauers,641343,667725,2,1,235.8,76.23
2024-09-03,Paul Goldschmidt,502671,650644,1,4,47.3,43.09
2024-08-27,Sam Hilliard,656541,642834,0,6,47.82,59.45
2024-04-10,Brendan Donovan,680977,605400,1,3,213.96,74.92
2024-08-15,Wilyer Abreu,677800,621107,0,4,222.17,62.04
2024-05-12,Jahmai Jones,663330,641302,0,3,54.37,61.27
2024-09-26,Carlos Correa,621043,678368,0,6,14.18,65.42
2024-05-28,Michael Busch,683737,642547,0,3,130.75,33
2024-09-27,Victor Caratini,605170,669212,1,5,211.58,86.21
2024-04-21,Kyle Schwarber,656941,665620,0,6,242.24,71.62
2024-05-22,Harrison Bader,664056,663474,1,4,23.28,72.02
2024-08-20,Anthony Santander,623993,500779,2,1,64.91,60.31
2024-08-04,Jarren Duran,680776,543135,1,5,170.24,43.39
2024-08-07,Anthony Santander,623993,642232,0,8,48.11,67.16
2024-07-21,Nick Castellanos,592206,676596,2,9,27.67,64.55
2024-05-21,Starling Marte,516782,605130,1,8,10.79,75.61
2024-06-02,Alex Bregman,608324,680573,1,3,49.33,58.38
2024-04-16,J.T. Realmuto,592663,596295,2,1,84.34,37.05
2024-09-02,Cedric Mullins,656775,657053,2,8,210.62,78.95
2024-07-29,José Ramírez,608070,676614,2,7,60.94,51.6
2024-05-21,Luis Rengifo,650859,664299,0,1,203.21,69.14
2024-05-10,Corey Seager,608369,596295,0,6,198.15,52.51
2024-06-23,Rob Refsnyder,608701,608718,2,6,93.88,38.75
2024-05-11,Joey Meneses,608841,681867,0,2,67.89,45.44
2024-06-22,Isiah Kiner-Falefa,643396,605130,0,8,26.6,93.36
2024-05-12,Christopher Morel,666624,663559,2,1,40.41,62.49
2024-08-24,Mike Yastrzemski,573262,608723,2,7,217.36,93.94
2024-03-31,Ozzie Albies,645277,624133,0,1,29.26,86.83
2024-08-10,Sam Hilliard,656541,608331,0,2,226.11,86.98
2024-06-03,Nolan Gorman,669357,434378,1,5,196.01,54.02
2024-04-28,Jeremy Peña,665161,596295,0,4,64.72,45.6
2024-07-07,Willson Contreras,575929,571882,0,7,33.46,68.01
2024-06-04,Giancarlo Stanton,519317,573204,2,8,16.82,67.16
2024-05-14,Luke Raley,670042,608379,2,4,228.65,93.85
2024-06-09,Adley Rutschman,668939,664208,2,8,200.07,59.51
2024-09-15,Donovan Walton,622268,527048,0,6,160.77,37.55
2024-06-22,Bryce Harper,547180,674072,1,3,203.39,43.76
2024-07-21,Trevor Larnach,663616,650644,0,5,192.69,63.2
2024-09-21,Luisangel Acuña,682668,624133,2,2,24.27,78.17
2024-08-03,Max Kepler,596146,657053,2,7,241.5,89.32
2024-08-07,Anthony Santander,623993,670102,0,1,186.75,45.81
2024-09-09,Kyle Farmer,571657,672282,2,4,3.41,79.42
2024-04-19,Travis d'Arnaud,518595,571760,0,5,21.3,53.68
2024-07-25,Shohei Ohtani,660271,643511,1,8,226.51,92.6
2024-05-05,Shohei Ohtani,660271,608331,0,1,114.5,30.59
2024-06-26,Cedric Mullins,656775,675540,0,7,232.79,86.44
2024-09-05,Michael Toglia,669911,625643,2,2,123.42,16.24
2024-07-06,Marcell Ozuna,542303,624133,2,1,124,31.51
2024-03-28,Freddie Freeman,518692,571945,0,3,148.1,35.18
2024-09-18,Masyn Winn,691026,670280,0,7,21.05,83.9
2024-07-19,Jake Cave,595909,643511,0,8,205.55,52.99
2024-07-08,Trevor Larnach,663616,623167,2,1,187.99,57.49
2024-06-21,Joc Pederson,592626,592836,1,3,159.78,39.16
2024-03-29,Fernando Tatis Jr.,665487,643511,1,8,24.24,93.97
2024-04-15,Mike Trout,545361,664208,1,8,12.15,71.15
2024-05-20,Mauricio Dubón,643289,672282,1,4,23.39,87.72
2024-05-06,Kyle Schwarber,656941,643511,2,8,239.27,93.16
2024-08-15,Willi Castro,650489,674003,0,2,61.33,56.92
2024-07-09,Logan O'Hoppe,681351,453286,1,2,78.81,47.1
2024-05-05,Teoscar Hernández,606192,608331,1,6,107.23,36.04
2024-09-06,Kyle Schwarber,656941,675540,2,6,178.32,30.73
2024-05-24,Giancarlo Stanton,519317,506433,2,3,22.94,64.19
2024-08-24,Pete Crow-Armstrong,691718,678368,2,5,218.01,46.96
2024-06-30,Christian Yelich,592885,543294,0,4,143.14,32.89
2024-04-02,Jorge Soler,624585,642232,0,6,70.47,53.87
2024-09-21,Victor Caratini,605170,672282,0,3,37.95,93.79
2024-04-01,Teoscar Hernández,606192,643511,1,6,45.65,43.46
2024-07-29,Jordan Westburg,676059,670102,0,2,80.55,39.69
2024-06-25,Shohei Ohtani,660271,623167,0,1,187.1,59.77
2024-03-29,Teoscar Hernández,606192,668868,1,4,57.26,66.04
2024-07-11,Kyle Schwarber,656941,642232,2,8,244.26,73.47
2024-05-17,Richie Palacios,680700,605135,2,6,230.13,88.07
2024-04-16,Jesse Winker,608385,642232,1,3,170.65,27.31
2024-09-01,Spencer Torkelson,679529,448179,1,5,41.8,74.86
2024-09-14,José Tena,677588,678368,1,6,157.36,35.14
2024-09-27,Stone Garrett,656448,624133,2,1,37.6,47.68
2024-06-04,Ryan Mountcastle,663624,670102,2,3,23.58,92.69
2024-09-03,Kyle Schwarber,656941,605135,0,1,196.99,55.03
2024-06-11,Andrew Vaughn,683734,646242,1,3,28.94,90.02
2024-08-29,Brendan Rodgers,663898,678368,2,4,21.23,54.49
2024-07-05,Trea Turner,607208,608331,2,4,40.67,54.86
2024-05-01,Matt Vierling,663837,571945,2,3,46.91,50.63
2024-08-26,Jazz Chisholm Jr.,665862,686747,1,8,212.31,66.07
2024-04-12,Ezequiel Tovar,678662,502179,0,6,40.37,66.15
2024-07-02,Nathaniel Lowe,663993,656302,1,1,205.21,70.21
2024-08-25,Maikel Garcia,672580,663465,0,5,59.17,41.12
2024-07-31,Colton Cowser,681297,502179,2,2,197.19,42.1
2024-06-24,Rafael Devers,646240,605135,2,4,230.83,52.14
